baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	miR.001	miR.002	miR.003	miR.004	miR.005	miR.006	miR.007	miR.008	miR.009	miR.010	miR.011	miR.012	miR.013	miR.014	miR.015	miR.016	miR.017	miR.018	miR.019	miR.020	miR.021	miR.022	miR.023	miR.024	miR.025	miR.026	miR.027	miR.028	miR.029	miR.030	miR.031	miR.032	miR.033	miR.034	miR.035	miR.036	miR.037	miR.038	miR.039	miR.040	miR.041	miR.042	miR.043	miR.044	miR.045	miR.046	miR.047	miR.048	miR.049	miR.050
miR.021	83913.0835046342	-3.34392348139367e-07	2.10566099776763e-07	-1.58806355103638	0.112271969312927	0.244069498506364	0.244069498506364	0.581386224189279	0.00277557732157934	0.0324054206943208	0.0508991856056441	0.748695756596453	0.993305378957427	0.0929045123804283	0.0102406149628254	8.63493664419034e-06	0.273424065033826	1.57349506849719e-05	0.710540286404305	0.032047305816073	0.148635178696897	0.0815174884825527	0.431486922814625	0.173077499748089	0.671272006621358	0.330596679595002	3.96495133840715e-40	0.806968176762373	0.770906341134018	0.00823252258970397	0.624412603065138	0.0620108293731621	6.42330664878556e-05	0.78427877463865	0.125464698939814	0.00139110940165045	0.924260538795049	0.159283520786146	0.0885908398779441	0.0314663844559504	0.013686543578766	0.576341328329709	0.215000272973347	0.969054510743618	0.852335404493419	0.0016344464602554	0.967190115061885	0.380925653731376	0.00150249682468331	2.2180346701865e-05	1.18241819535699e-05	0.750539660500167	0.00795174881170639	0.221664470611775	0.973714885196225	0.945270200136239
miR.022	62807.9506523045	6.04127484366507e-07	2.84010416507377e-07	2.12713143340225	0.0334091641905201	0.111363880635067	0.111363880635067	0.791614355806191	0.00201518774806413	0.802630159998722	0.000245259967877773	0.569317761374138	0.993305378957427	0.000420399671550045	0.0437433438077575	0.0176102146063469	0.308052648303955	0.000236092184958747	0.0545187083980376	2.96342492382082e-05	0.718818221285652	0.0584910670343645	0.724442853701106	0.0144809600310416	0.0372686317549001	0.0109934900716212	0.0200932855688078	1.959015212394e-60	0.0113395336875423	0.0107273657468792	0.00551995752271294	8.28057513361194e-08	0.0201682843888832	0.983632767042577	0.815387091638705	0.00943822240933309	0.969190821654332	0.0511139171451988	0.0644227266144078	0.0270191405435507	9.10785386951263e-08	0.793616440170782	0.0566315435397358	0.0676766469619465	0.000968638388943172	2.91610430541194e-05	0.0029961615003711	0.00643425805280364	0.000625607945188872	0.00413197382623132	0.129773296219387	0.918354386914237	0.302731758921705	0.00492261044808038	0.787524252180035	0.00012249612453265
miR.023	69179.4388429232	-3.24221248133518e-07	1.33780494313141e-07	-2.42353154544796	0.0153704182732452	0.0698655376056598	0.0698655376056598	0.99582919615838	0.839297100900444	0.669043161340171	0.622214496718471	0.569317761374138	0.776077243339946	0.896427498713008	0.926102555240114	0.544409533616608	0.256719337111228	0.642736367286944	0.493821441994631	0.329601986869086	0.559214420550269	0.83288411049496	0.851772597304489	0.310992450792415	0.819924508397166	0.488977696126469	0.132556895328611	0.706968936113682	3.17799043556576e-11	0.016075730508122	0.141588186972908	0.841777207111832	0.718486447859476	0.976734885165517	0.470506859989048	0.940632766444675	0.849540009214403	0.251538233699197	0.435913955779091	0.137687099378784	0.84657825185143	0.228226128464531	0.20362327667617	0.392675378427555	0.953932555031168	0.542783706753576	0.738452062736037	0.466227263898696	0.282990039716966	0.739256840494233	0.542506079272906	0.106845359001103	0.118091671944284	0.569411521385595	0.483388851021427	0.239799268319531
miR.024	51749.1345662195	-3.14679606659865e-07	3.97442437869609e-07	-0.791761464494397	0.42849977570035	0.648284152551081	0.648284152551081	0.42915792446525	0.00201518774806413	0.104928988295086	5.13464906405186e-05	0.569317761374138	0.993305378957427	0.000128175696298865	0.0876208574289631	0.123713504933274	0.000191956364557442	0.265274362312625	0.0220071204363722	0.000151157257937941	0.0375940477222501	0.746437518315609	0.232119613497872	0.0181394373465188	0.0163710703046569	0.00191959226828891	0.000348153314923375	0.338245023308929	0.759873934459435	1.74454433001279e-85	0.314867089963721	9.04069158131234e-05	0.310441982332606	0.337751184021235	0.0822646841537106	0.0191935280131863	0.849540009214403	8.57019957585427e-06	8.28423322020521e-10	2.11907000709627e-06	5.51505303307859e-05	0.359714377631748	0.276166463607883	0.00799285690792429	0.0173887771464796	2.66631677495196e-05	0.485880711566903	7.21258941974917e-05	7.11331331862776e-22	5.55974930767083e-06	0.0956831948477093	0.106845359001103	1.95275103634842e-08	0.575066669674306	0.892669933796076	0.359107473348277
miR.025	63792.5209391502	-6.24045231868054e-07	2.50536687668194e-07	-2.49083372848981	0.0127443745253255	0.0637218726266274	0.0637218726266274	0.278277465265804	0.626668971555349	0.131122840996038	0.886317760557563	0.38910957270194	0.776077243339946	0.601377519866881	0.201152734849392	0.270483594406778	0.57356599393414	0.500666308084251	0.524815003760048	0.360420915276466	0.208954963472554	0.0688268390133635	0.724442853701106	0.951523885999502	0.0309456175870283	0.00104720145553684	0.561762014865461	0.0492100039200893	0.044908447220941	0.440068780626846	1.27239032603328e-44	0.193608177912232	0.501288984257826	0.49260131632729	0.141529075632556	0.0203564986070931	0.849540009214403	0.959959935222473	0.674783827506288	0.588274011972225	0.013686543578766	0.0802807801602203	4.12016625814367e-05	0.347886001160761	0.0230608249526245	0.542783706753576	0.485880711566903	0.0813800410309121	0.0468873892910523	0.703295299244584	0.078800079384873	0.422806229150386	0.741178825184395	0.575066669674306	0.272274593678005	0.576409647409481
miR.026	47644.1384178335	-2.07832593170903e-07	1.77842582551468e-07	-1.16863233871874	0.242551793200752	0.43519894246752	0.43519894246752	0.936969798995056	0.0189649783995824	0.582309059161675	1.96455814279433e-05	0.818965703910197	0.993305378957427	0.000264774591137576	0.0588311548490711	0.109661826522681	0.151800343038872	0.0544504636912443	0.0217188225067823	0.000248885140791257	0.567492286030074	0.0713214865698817	0.232119613497872	0.2884219300807	0.0372686317549001	0.0672469814340604	0.0209902489557464	0.0189703352663118	0.221675773359583	0.00211286727961985	0.064401605307963	4.77213564357698e-45	0.182039300032999	0.983632767042577	0.927986082115341	0.034269042048613	0.849540009214403	0.00437998463692923	0.0448127677973295	0.00321957941446468	5.51505303307859e-05	0.960514779470609	0.18655868155777	0.0803867944784195	0.0696839607923196	0.00148128597699154	0.573919997246165	0.00597885568572759	0.000276741186137102	0.001254553595873	0.0360524078039653	0.918354386914237	0.0196321451028621	0.655087641929614	0.892669933796076	0.132381886036867
miR.027	50556.1906773363	-6.55733919724031e-07	2.7711718449351e-07	-2.36626942108452	0.0179683630655706	0.0748681794398774	0.0748681794398774	0.0429453811058194	0.00259222244027258	0.00991406516761317	0.012061564879643	0.756334867994548	0.993305378957427	0.0284240179883664	3.66828156395328e-05	2.08047798971671e-10	0.236848688172393	5.02781655435622e-10	0.298948814007872	0.353038075094325	0.190142864678158	0.0713214865698817	0.724442853701106	0.312274922477761	0.721409217346809	0.736113030239899	4.66660089339149e-05	0.46965257624612	0.565317088547668	0.446177363193839	0.553775605429427	0.188973608897383	3.21804864384447e-53	0.983632767042577	0.20820808980187	0.0105301136023749	0.924058121290786	0.251538233699197	0.18775518131506	0.078074329003001	0.194374376627726	0.422738123250861	0.492424785151693	0.969054510743618	0.723951350230775	0.00565061867593306	0.536032451855339	0.280560802663641	0.653916032085995	0.000156189249311956	2.00055742972044e-06	0.344782292894274	0.418269612085114	0.569411521385595	0.343978956213162	0.0610500610807818
miR.028	48314.7698027166	7.95124407560308e-09	3.04885498845131e-07	0.0260794432851724	0.979193973367835	0.979193973367835	0.979193973367835	0.99582919615838	0.0155813533852921	0.00818615508145962	0.000267019729874561	0.569317761374138	0.776077243339946	0.00592449978525218	0.00688529519383022	0.0555948263194001	0.00429775188084454	0.199012105956305	0.298948814007872	0.0304242172326673	0.000298152327839425	0.940112472840068	0.846672699663844	0.157226830411931	0.508416153999387	0.0667431736363462	0.0435352471685946	0.588401985556635	0.453295897225306	0.00525840636487826	0.813619617867321	0.0513563730874898	0.234134284968227	7.31989447180157e-44	2.66859831331038e-06	0.869968813369369	0.849540009214403	0.0315336080410094	2.22917163301435e-05	0.00585713345599208	0.013542544292236	0.0760318511106492	0.632601715968853	0.0347925513940447	0.0625413650795479	0.00603850433375538	0.365778762368346	0.00635717873396022	0.0132854780026043	0.0052926076970651	0.016587392958116	0.319370650141335	0.0196321451028621	0.569411521385595	0.787524252180035	0.0792330401970402
miR.029	73022.5301833282	9.76218063211797e-07	9.64749878919235e-07	1.01188720988015	0.311591985341986	0.502567718293526	0.502567718293526	0.99582919615838	0.055515776664023	0.000842094056328558	0.00104167892358519	0.748695756596453	0.993305378957427	0.0714301078085738	0.00730660529907778	0.0350974470918596	0.00255904559440456	0.0472542941188229	0.436110902009113	0.029252459481014	0.0079136955452628	0.46504010984523	0.431486922814625	0.173077499748089	0.854785958226194	0.309158663099039	0.00296932913958472	0.76859820139458	0.745749690326898	0.0102829371536758	0.258496625054977	0.509827943531634	0.0309341828881469	0.000977403900860336	3.19912313976785e-43	0.97171752359065	0.849540009214403	0.0394577209429424	0.000168803862308271	0.00646711515917537	0.33143761765815	0.12665808690819	0.56435152600483	0.298851920246068	0.601491686267671	0.015742975475132	0.536032451855339	0.034570285794503	0.0607885261160567	0.00311863856023344	0.0155821932599104	0.248712563510465	0.00137840769801814	0.868160198030121	0.7849253787689	0.239799268319531
miR.030	43780.1744989623	-5.78053732434272e-07	1.62361718569177e-07	-3.56028340626353	0.000370454763315984	0.0061742460552664	0.0061742460552664	0.333271904899356	0.626668971555349	0.251095553288504	0.665551014276498	0.568080771735126	0.786233201553684	0.599584861120703	0.614878649844605	0.576808119886511	0.686911737802296	0.355965301553298	0.479741969539196	0.561075371635552	0.36496173663351	0.00921548747859981	0.431486922814625	0.473763860830627	0.136117799650727	0.0740459075165786	0.0315096505851428	0.437019347373364	0.852636594561525	0.192783438766548	0.0346372280519347	0.444198244432457	0.0776098336756786	0.762129147574673	0.776490353901861	3.71746786885319e-25	0.849540009214403	0.821168074947277	0.320286562247106	0.997173331054238	0.129648435638249	0.00396921713315792	0.30319380549384	0.731462768383093	0.606649515300801	0.47053968057594	0.967190115061885	0.737231085213798	0.00865299654047149	0.0957597966265926	0.96140086500033	0.497672435770966	0.503478341664657	0.940224311354646	0.21404285652149	0.542409874516399
miR.031	36187.5799608259	1.96383817853648e-07	3.39386825416665e-07	0.578643020725827	0.562830070112291	0.703537587640364	0.703537587640364	0.99582919615838	0.00088780961315111	0.519025133835298	0.0442461988092227	0.895615537018963	0.993305378957427	0.0468786774196043	0.318195984551203	0.0318878335896728	0.137891776095681	0.108986274565282	0.538092958245577	0.00197240023041919	0.640319986544378	0.0407827057850855	0.846672699663844	0.043558140466587	0.121742600419347	0.627688147539979	0.108898080635444	0.808683442229937	0.694022386660931	0.0897926343303195	0.157652273563304	0.0560163817224733	0.127106459369483	0.804933997701455	0.567703777032124	0.0191935280131863	1.91587552887136e-78	0.340623960331605	0.521644788973549	0.0289548626678131	0.102304703117985	0.793616440170782	0.144577635449011	0.0057231814430126	0.108242184963425	0.00230051502834227	0.755866973911273	0.153848972233232	0.0481989992234811	0.0954936629231734	0.291189695936952	0.633293955365398	0.302731758921705	0.575066669674306	0.943790687510596	0.945270200136239
miR.032	37967.7751227497	-4.08885618424483e-08	3.65685180151883e-07	-0.111813560028508	0.910971235601101	0.929562485307246	0.929562485307246	0.179955215976194	3.93688691380605e-06	0.131122840996038	1.92639554671861e-11	0.38910957270194	0.776077243339946	8.45833684640596e-16	0.00160900836652846	0.000795550535452682	4.58481658058982e-07	0.00690747479706032	1.51956247992116e-05	5.12468012772979e-06	0.11595301937614	0.237588034590533	4.5542883040305e-05	0.00267846425721048	0.0488055089245859	0.00191959226828891	0.00188973303830914	0.0969866143386816	0.291717557359403	3.08949168247584e-05	0.192505842499951	7.64755436950787e-07	0.0189398433571555	0.587484171989902	0.166284196708168	0.151334292549907	0.849540009214403	1.40569124000557e-97	4.00220974690518e-13	1.86701852325296e-23	0.00183217469393786	0.00668691890585596	0.276166463607883	0.0057231814430126	0.00216762744653842	2.81772530298454e-08	0.314042771094021	8.13228038710683e-05	2.26793096398613e-05	8.66383584788068e-06	0.000265005411380724	0.248712563510465	1.97806683724947e-07	0.569411521385595	0.415740449320789	0.00260718047749542
miR.033	50102.8792309263	4.5888130406436e-07	6.34823368734727e-07	0.722848790174441	0.46977278825358	0.65246220590775	0.65246220590775	0.178713456034766	1.65835529731898e-08	1.5584919565008e-05	2.07512909259232e-24	0.387248429508576	0.993305378957427	2.31031606134178e-22	1.31147224398523e-11	8.26618863275347e-05	1.42941774600125e-08	0.00132307564416745	0.0341322722762307	0.00104597008379372	4.56052114778379e-06	0.978231795955587	0.485132632750709	3.62595727056451e-05	0.200734243339951	0.00435316831965906	0.000180200929957048	0.407895292120955	0.13659718529173	4.46168445904803e-09	0.493237205899751	0.0018257796193799	0.00468915437860036	0.049321059131835	0.00311133054717218	0.527762391130293	0.965270627666415	2.16566384774298e-10	1.21005368782534e-135	5.53423046320592e-10	1.00237713544332e-05	1.4922674540697e-05	0.387726715551786	0.00451051532421175	0.000300396741838686	3.63078814544361e-10	0.477473949074336	9.35535455622665e-12	2.00887172581914e-05	4.60375382167997e-09	7.05854084612304e-08	0.280914152599095	3.92628652211233e-07	0.569411521385595	0.426191317735214	4.90853312045545e-05
miR.034	65330.6693671237	3.28627214018061e-07	9.6909322592643e-07	0.339107946713693	0.73452841214956	0.831064866848075	0.831064866848075	0.098552184254917	1.54053698436941e-13	0.0980228927340714	2.14996356673173e-19	0.336515486466357	0.786233201553684	1.6235544120446e-23	1.45888577271877e-07	3.89500829156357e-09	1.95006270673065e-06	8.21180610095238e-06	0.000402493264414956	4.19242500005969e-07	0.0317190555271874	0.0713214865698817	4.93246568311312e-05	0.000416313883151538	0.167842893110043	0.0161270233840985	3.18028086632556e-06	0.0969866143386816	0.291717557359403	0.000158663491305173	0.434865608353404	1.14154124877043e-06	1.57692652915321e-05	0.409995637644949	0.0926529672317577	0.0943073751182894	0.849540009214403	3.60352121122652e-29	1.20496116059409e-16	1.66774897111373e-39	0.000226386355772609	0.000377515301904627	0.521839404603971	0.0057231814430126	0.00338473428301313	3.52602538518705e-11	0.37476755682025	0.000220273957689758	2.74211818131994e-05	2.24705779670089e-08	4.09335225993569e-08	0.106845359001103	2.79130059335228e-07	0.16484667069972	0.272274593678005	0.000325955108767223
miR.035	30288.7021023633	-3.3546292490799e-07	1.26552134379301e-07	-2.65078836128155	0.00803041439012408	0.0501900899382755	0.0501900899382755	0.278277465265804	0.0983384321055663	0.581215780871474	0.0622167813336766	0.568080771735126	0.993305378957427	0.0972265870443763	0.348335967234791	0.585499685666097	0.57356599393414	0.342942169188831	0.710540286404305	0.127214701112014	0.809078928526503	0.324576121713066	0.949799663732788	0.473763860830627	0.0869139202713489	0.0161270233840985	0.0666235295506821	0.0699419250403476	0.291717557359403	0.0245178668256501	0.0292791405560177	0.0321343698604589	0.501288984257826	0.804933997701455	0.815387091638705	0.0412603701512737	0.965270627666415	0.853863863888706	0.117361570796769	0.714341241759744	2.73646211118407e-15	0.647308324453837	0.291216969933675	0.408446320387554	0.0893491071108111	0.0829718185627342	0.485880711566903	0.0421206307308224	0.00286369332965842	0.126706665978787	0.388519586006862	0.426791293718143	0.351341534047129	0.764388304261575	0.500521484967009	0.34935124834142
miR.036	26870.2530687153	-1.15720649799514e-07	3.42038421818507e-07	-0.33832646398105	0.735117182968935	0.831064866848075	0.831064866848075	0.00697455464248085	0.000562358290508872	0.000311315129765746	5.12528003416177e-07	0.568080771735126	0.993305378957427	5.03895063136051e-08	2.06723928424342e-05	0.00182319074969918	0.000901122603565474	0.0282014365729642	0.130724573194568	0.0129954328705921	0.00981720586143625	0.572062013427156	0.851772597304489	0.000244863330979229	0.662369205622424	0.729346409865802	0.0404082369054272	0.706968936113682	0.801863825587073	0.0575202677707968	0.575783830351732	0.0560163817224733	0.0596820511783727	0.49260131632729	0.141529075632556	0.437499112731245	0.924260538795049	0.000118755029782106	4.73526336128764e-09	0.000159374682185993	0.129648435638249	1.13627296804704e-50	0.632601715968853	0.213398142841533	0.0140719539703804	0.000107836649855519	0.536032451855339	0.0210640494414225	0.282990039716966	0.0147915143415531	0.000263934971991739	0.292252271993814	0.0196321451028621	0.569411521385595	0.272274593678005	0.00629467069004238
miR.037	25620.7556163018	-1.73318412442943e-07	1.77263126637075e-07	-0.977746560895272	0.328199687161638	0.512812011190059	0.512812011190059	0.098552184254917	0.0983384321055663	0.213824890545838	0.30831678193169	0.569317761374138	0.993305378957427	0.197976829878668	0.0167000489405641	0.0115216397147753	0.57356599393414	0.00343851896301907	0.930191524099715	0.341417608619218	0.502227586871763	0.978231795955587	0.724442853701106	0.0998770808949397	0.0309456175870283	0.0667431736363462	0.0143256014898577	0.597969546637314	0.291717557359403	0.915810091009379	0.00648897290423239	0.906120802448485	0.0787240779741981	0.857040261553753	0.270549402701295	0.551595307522825	0.849540009214403	0.573449554801194	0.26113840768345	0.126714444664475	0.940103363916504	0.0368367119162492	1.91411880982859e-20	0.298851920246068	0.723951350230775	0.0916964864967602	0.755866973911273	0.0512170245242964	0.7959290154757	0.462475973914393	0.00392171517034791	0.750539660500167	0.786256196883541	0.149735262995287	0.0626559503849859	0.542639443489254
miR.038	23365.2199690838	1.54648649652134e-07	1.18978842853389e-07	1.29979957733073	0.193669670421704	0.372441673887893	0.372441673887893	0.293532858538805	0.805773058585383	0.444872555467555	0.782546806076816	0.756334867994548	0.776077243339946	0.555372813712766	0.614878649844605	0.509202644116306	0.484449850491876	0.213826896919273	0.437662974586477	0.78596850252501	0.615577037246222	0.411839402993611	0.95819895662573	0.583453626427183	0.0661796385238816	0.677105857054059	0.291996383022405	0.588401985556635	0.358539665343518	0.529275431746234	0.918299647014779	0.841777207111832	0.228001931726455	0.804933997701455	0.815387091638705	0.437499112731245	0.584078347653215	0.959959935222473	0.873322267797383	0.969582321621148	0.820740232506692	0.748825152693251	0.215000272973347	1.31649120176375e-07	0.606649515300801	0.542783706753576	0.485880711566903	0.698735775674215	0.850995127340548	0.451832199205447	0.373851024519773	0.750539660500167	0.416130249208872	0.575066669674306	0.973714885196225	0.137399217483162
miR.039	21987.0878033365	-8.30745180960837e-08	1.10899587394388e-07	-0.749096728382309	0.453798906785757	0.648284152551081	0.648284152551081	0.098552184254917	0.626668971555349	0.495585049971876	0.886317760557563	0.568080771735126	0.0342619530846034	0.555372813712766	0.251384654617916	0.175649850675742	0.804638137591879	0.327656821686741	0.0188133349141554	0.429526570787239	0.809078928526503	0.83288411049496	0.851772597304489	0.0998770808949397	0.917338636078111	0.202797120923333	0.161104241764035	0.694366209142896	0.801863825587073	0.522105074601733	0.118172478720393	0.860049001174128	0.0781918756322694	0.983632767042577	0.904058155102584	0.437499112731245	0.924260538795049	0.959959935222473	0.644719241067621	0.909093288773889	0.457556709983962	0.744233790477568	0.387726715551786	0.298851920246068	5.86430862255605e-08	0.865963445594967	0.536032451855339	0.558875680198298	0.333539517179587	0.462475973914393	0.0604180354558683	0.280914152599095	0.743862431703804	0.873339709736086	0.973714885196225	0.278113763162481
miR.040	23715.4424194554	-1.14658302315239e-06	4.29568059013298e-07	-2.66915334856612	0.00760427230913254	0.0501900899382755	0.0501900899382755	0.405917718966681	3.03670682154211e-13	0.080416676390602	3.81924976811732e-15	0.991259421188771	0.993305378957427	1.51842530151922e-23	4.0072819335658e-05	9.75596914846617e-06	2.629363030806e-09	8.22869606870969e-05	0.00306864073039173	2.29799834103437e-23	0.155823894442873	0.12760165214122	0.344854627068232	1.17298790582169e-07	0.121742600419347	0.00101711714380816	5.7112494421505e-06	0.0699419250403476	0.143293163337639	1.06564544697571e-05	0.10479209095109	1.29127057395222e-09	0.00144407621250127	0.762129147574673	0.16657589648909	0.00553073123113585	0.849540009214403	4.46885313833608e-08	4.13966844010648e-06	4.27804633897155e-10	3.71609540426205e-07	0.0760318511106492	0.667996956818838	0.0347925513940447	0.000669190936603403	2.49355287516242e-65	0.0487575907311079	0.00027682146836316	5.33627995896531e-07	4.85235032148538e-09	3.57100120632582e-05	0.781729173387283	7.55325052127206e-07	0.223763281000343	0.992452101787834	0.00462182296580284
miR.041	20629.8342296102	-1.33745779591956e-07	1.93133300835982e-07	-0.692505016033146	0.488620236958922	0.653671620654106	0.653671620654106	NA	0.629073399199135	0.519025133835298	0.886317760557563	0.568080771735126	0.993305378957427	0.71918013329367	0.614878649844605	0.976566460452465	0.974519735874841	0.809102395797876	0.237105645036679	0.27914014879642	0.602310807546986	0.746437518315609	0.962990566498782	0.103128255786501	0.167842893110043	0.28819398996899	0.637240698285994	0.0969866143386816	0.818555705435195	0.990459702690529	0.616224150358599	0.687773618536953	0.91911364113945	0.976734885165517	0.815387091638705	0.99290281211463	0.849540009214403	0.887888087280192	0.644719241067621	0.572627533927744	0.660150624459761	0.793616440170782	0.969682924046853	0.224965849970142	0.475670563697837	0.591226376295856	3.436753237257e-28	0.617901737093546	0.850995127340548	0.843506928007966	0.275344752080569	0.918354386914237	0.845122912801836	0.575066669674306	0.825830034257846	0.82134933749243
miR.042	19963.8394954685	-2.94438163020922e-07	1.58362111666135e-07	-1.85927151338867	0.0629886626699846	0.157471656674962	0.157471656674962	NA	0.27409448817274	0.00818615508145962	0.0119792697115996	0.789843723753306	0.993305378957427	0.0407228205236005	0.148205419064916	0.576808119886511	0.256719337111228	0.88591786197764	0.595433943661453	0.432819676384244	0.0776786579648308	0.978231795955587	0.415665136131928	0.502854665372961	0.121742600419347	0.00406777167945346	0.493707781177793	0.706968936113682	0.102948339222176	0.00211286727961985	0.0627881350620299	0.0836389102556537	0.515180332123483	0.49260131632729	0.166284196708168	0.437499112731245	0.965270627666415	0.159283520786146	0.00111784766423943	0.588274011972225	0.0152969053632973	0.482888634063546	4.12016625814367e-05	0.0994879931787338	0.0995971251416613	0.163908929403324	0.967190115061885	1.07445054412487e-29	0.00865299654047149	0.0286115545906978	0.35743282448365	0.911884479777367	0.09845795846482	0.569411521385595	0.603131000363372	0.128152380574111
miR.043	18006.5775862034	-4.27788789277213e-07	2.17302689408664e-07	-1.96863090116986	0.0489954914041426	0.13609858723373	0.13609858723373	NA	0.00537262058295104	0.652446593748324	0.0188900421504469	0.812035088278701	0.776077243339946	0.0209326334427914	0.622871768259056	0.388556068139486	0.0684946845874588	0.416492827970122	0.0219995078120691	0.00104597008379372	0.42056821551838	0.114276513052092	0.0317335400933722	0.0754642183364804	0.0196147431993549	0.000324207244413365	0.00112657316450839	0.25215343243735	0.807260253579829	1.08861654541342e-14	0.0240849779553467	0.000919689571090806	0.562380608460149	0.587484171989902	0.270549402701295	0.000216680079297941	0.849540009214403	0.00155514168945927	0.00407477647622136	0.000731221304509043	5.51505303307859e-05	0.793616440170782	0.181964598179916	0.0887928490114081	0.0141255999715859	0.00162419398048765	0.604688042280138	0.00174178119571904	6.76429504094721e-76	0.000392924193896909	0.373851024519773	0.280914152599095	5.18246336502906e-06	0.569411521385595	0.310940657702117	0.432658310184193
miR.044	17566.8008339177	-4.08197845958792e-07	2.02003522510817e-07	-2.02074617751744	0.0433060469742116	0.129720533998354	0.129720533998354	NA	8.4785808692997e-05	0.00818615508145962	0.000781408807150827	0.811643344255603	0.993305378957427	0.000169356106927481	0.00169574681763331	7.57863937490837e-05	0.00176033945897085	0.00243962869614693	0.595433943661453	0.0128893150335237	0.0207171906301677	0.145744226226387	0.227747213123762	0.0987947918138075	0.0661796385238816	0.00435316831965906	1.06492713118242e-06	0.525706710478803	0.358539665343518	3.37131598829938e-05	0.440326822953213	0.0017300221242205	0.000104557126770389	0.49260131632729	0.116584641124446	0.00185224994191859	0.924058121290786	0.000615692532392468	0.000664073156711424	4.14079389596655e-05	0.00634164484976921	0.440734267074678	0.56435152600483	0.299921914441218	0.323149063959527	3.60323289246248e-05	0.536032451855339	0.00210761131140466	0.000115457726586928	5.78355403057181e-68	0.000170533867755682	0.750539660500167	0.00111040845593014	0.925853444530542	0.892669933796076	0.101736588470881
miR.045	17434.771495281	-4.63199762747955e-08	1.80750006823669e-07	-0.256265419231674	0.797745897316708	0.848665848209264	0.848665848209264	NA	0.0189649783995824	1.25847319702689e-07	0.00284515151061059	0.569317761374138	0.776077243339946	0.0233932041814387	3.79169391685368e-07	6.74288960809162e-05	0.0815831642526375	8.60384290737789e-05	0.55286846094438	0.432819676384244	0.000298152327839425	0.978231795955587	0.724442853701106	0.423827638770734	0.403992029101209	0.918736561924222	0.000205219609364263	0.588401985556635	0.926664784726325	0.60499961258697	0.0470443713943622	0.252123756304202	0.000165328592707297	0.49260131632729	0.0572323150874427	0.867999708711457	0.965270627666415	0.0728213898327486	0.00642763743586063	0.054518473314925	0.415897684330833	0.0235172657510529	0.062620734460456	0.875130866812769	0.305665960029361	0.0224366283311331	0.536032451855339	0.494093017716665	0.849471695438712	0.0104410768720368	1.55647361533749e-30	0.280914152599095	0.0238538553927759	0.60395397542169	0.248297978895339	0.37985832136282
miR.046	16108.3715409285	6.69945666035049e-07	2.05973030165244e-07	3.25258926131047	0.00114358671213959	0.0142948339017448	0.0142948339017448	NA	0.115440958173018	0.18594541609157	0.224036976034456	0.38910957270194	0.993305378957427	0.446282510771018	0.021983435850055	0.0850665550762841	0.772390753286706	0.00198539774077177	0.095990731446573	0.644215456919987	0.617750446201109	0.0713214865698817	0.846672699663844	0.835388811864675	0.550259091467005	0.174353360650968	0.108898080635444	0.18177516104445	0.0226530696272974	0.559682906053729	0.147457891046497	0.218044699886894	0.0108453277717308	0.762129147574673	0.43136909872763	0.0936807791807226	0.924260538795049	0.493072717254295	0.801327053241112	0.410576984138334	0.0333610826726509	0.576341328329709	0.570854421267571	NA	0.634449920664723	0.163908929403324	0.607985225689061	0.466227263898696	0.849471695438712	0.0795093230239046	0.0105617997559348	8.36076030380737e-34	0.418269612085114	0.940224311354646	0.892669933796076	0.171863522580491
miR.047	18323.3650962604	1.09121349923576e-07	3.4343228640441e-07	0.317737598482745	0.750683988531162	0.831064866848075	0.831064866848075	NA	9.40829207929428e-06	0.131122840996038	5.77539747560129e-09	0.568080771735126	0.776077243339946	3.33575883644989e-09	0.000606341482272723	0.000643710452957053	8.02966006596715e-10	0.00337978683835864	3.32485764379081e-06	4.19242500005969e-07	0.0079136955452628	0.410113871843949	0.0402918839185641	4.96721948334361e-05	0.0251841973848882	0.00172957696716062	5.7112494421505e-06	0.398659981317016	0.697612299024277	5.81780372964994e-10	0.440326822953213	1.43015870514954e-05	0.0201682843888832	0.337751184021235	0.0926529672317577	0.0390577390612329	0.849540009214403	4.43300924098756e-11	1.7833441217668e-10	9.82485778338128e-09	0.000197677990240464	0.0472230633088884	0.332982622774748	0.00150287960935616	0.00114573163796437	3.36802600466821e-09	0.387123890668807	0.000294089915224009	1.02497226443213e-08	4.2218531453292e-06	1.83678120011316e-05	0.0821245402056471	1.18467628306352e-87	0.16484667069972	0.772393157201965	0.0323862302715925
