baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	miR.001	miR.002	miR.003	miR.004	miR.005	miR.006	miR.007	miR.008	miR.009	miR.010	miR.011	miR.012	miR.013	miR.014	miR.015	miR.016	miR.017	miR.018	miR.019	miR.020	miR.021	miR.022	miR.023	miR.024	miR.025	miR.026	miR.027	miR.028	miR.029	miR.030	miR.031	miR.032	miR.033	miR.034	miR.035	miR.036	miR.037	miR.038	miR.039	miR.040	miR.041	miR.042	miR.043	miR.044	miR.045	miR.046	miR.047	miR.048	miR.049	miR.050
Geen0124	21695.1117526404	6.14647233369856e-05	6.10323549653814e-05	1.00708424854078	0.313894289939801	0.422468761695559	0.875102426575994	0.704674064658614	0.202646270130001	0.936159848985584	0.152639190221323	0.970397615818067	0.99737819287104	0.260879096341134	0.661653832190928	0.446922581750226	0.177802099149493	0.224984152581018	0.646609257510225	0.022132338258233	0.527477550503483	0.651481471006995	0.786287335141227	0.788433753366256	0.256758602305682	0.231219977315854	0.11940218341279	0.973118085989615	0.923541483147023	0.185899315260632	0.831704226981257	0.080704111993301	0.550140507813969	0.866085528173705	0.843876935002147	0.328237270704539	0.129790983447675	0.177945056086132	0.589907615268961	0.0711253027843069	0.114312852909838	0.623656208372845	0.692322955282467	0.369525590112672	0.63246900576199	0.0540656943093845	0.585145084121945	0.413260500023646	0.145284089252468	0.426024873657604	0.123040957119698	0.950332670762157	0.0689779979173051	0.970669429894952	0.986763797156304	0.422468761695559
Geen0125	17336.8963073815	-0.000113197726289904	3.18902046359815e-05	-3.54960802484736	0.000385805139098368	0.00397737256802441	0.875102426575994	0.504880348915134	1.25480131264838e-07	0.330380507874273	6.66485596364827e-08	0.605059273778411	0.99737819287104	2.64392071124509e-13	0.00101499040740439	0.0213614165513258	1.03333286480041e-05	0.0860691426100692	0.00550165722274023	2.10160112090023e-06	0.132735000835153	0.731557308066284	0.791431471118934	9.38965480570539e-05	0.280302656334555	0.0294525254940855	0.0454627659124845	0.579453611864674	0.113731979746156	4.33352268727777e-05	0.158140955440332	0.000129844176318745	0.240523818704896	0.540663189385797	0.371533063387593	0.438179135996856	0.606523380422619	0.000356830378986782	4.40206716198756e-10	2.36417863653335e-05	5.22984479763717e-06	0.0782090235134171	0.547397793653688	0.00026197138566275	9.96045863579619e-06	3.96230245475396e-09	0.445578981555428	3.88293349875297e-06	5.83357519298489e-05	0.0045740267096716	0.0409390287468536	0.215664182183946	0.00285248953053756	0.480022829024131	0.962785261045371	0.00397737256802441
Geen0126	18157.9547673059	-0.000192515015400817	8.75449442371147e-05	-2.19904207008678	0.0278749310298043	0.0624998453583057	0.931179761048013	0.671557656828629	0.480041159564354	0.696632400308143	0.248618055077702	0.705342328191413	0.99737819287104	0.0425504686559613	0.507011322905334	0.922329690579793	0.787996432398763	0.568604647230224	5.29595574859856e-06	0.00141636999153006	0.526223390842308	0.560269315057445	0.502801327691465	0.333700289961683	0.301927602449642	0.37405450601433	0.90082912032441	0.385108586039147	0.252797415065835	0.477599686760049	0.0911789451806049	0.0053931054174919	0.79851203222802	0.539861726164304	0.534701149096414	0.457877409711905	0.99980354398276	0.165920698091297	0.830169377613911	0.741490094396807	0.166069105309686	0.594507614488693	0.529132223576458	0.292551672459791	0.000161264367036429	0.0210162156717414	0.357449660971682	0.176340907155134	0.0406633056467372	0.738316921737192	0.782095462792236	0.809577084552837	0.839686182798398	0.436135644907742	0.986763797156304	0.0624998453583057
Geen0127	18172.5250136521	1.33059724903413e-05	2.013957547203e-05	0.660687833704378	0.508812527676468	0.608627425450321	0.595625441870622	0.832217682315876	0.286694106409605	0.133093581812622	0.208562673587043	0.983349758181008	0.99737819287104	0.151659069139702	0.40379716021232	0.511058176351873	0.164211529784885	0.614940816579103	0.191077675917056	0.156422947685253	0.717932828111311	0.894842043724447	0.992560167906504	0.226052976434009	0.58768298919457	0.726146929747025	0.832976933273394	0.974338392105016	0.725144854373777	0.989094091040037	0.990476285631514	0.129057526690813	0.945756844197513	0.779117768032058	0.586260021528105	0.943824020618892	0.606523380422619	0.193225076218478	0.690175716942572	0.0624339168358881	0.577069067614452	0.941780256697152	0.994934827000404	0.0708163968812208	0.434191052889845	0.315547970129257	0.974010931183927	0.825155246673975	0.975120252224337	0.982301631061845	0.370554168220836	0.324985584778532	0.114645352780846	0.675527290501914	0.962785261045371	0.608627425450321
Geen0128	17839.1259374184	1.30481561445746e-05	1.12256664454817e-05	1.16235024512299	0.245093224842968	0.346518238372968	0.886482013846334	0.596831489032023	0.0145530957097641	0.913132701795436	0.0817338014724878	0.466486768946972	0.99737819287104	0.000667330255670257	0.234671200836456	0.146103722896737	0.0406855143030227	0.210694214166333	0.0164540939641604	0.00276337442238168	0.639163036023442	0.397656432921444	0.510327886969206	0.182039777323923	0.414871530767337	0.0561825984365229	0.0856764088940317	0.864967698761611	0.439492629195372	0.303921426580914	0.0911789451806049	0.0628296026620369	0.209957938770966	0.661264523785809	0.958094444031095	0.306410307001354	0.765652342785182	0.0268586912877439	0.156296083635744	0.0975971136431765	0.0743638464884583	0.778288762008402	0.729523264665816	0.445087223939148	0.0101086451904153	0.000601732351411305	0.535728146002596	0.222695260764139	0.108924283509032	0.0536441131677544	0.253020776141107	0.963195860298377	0.0833867392890455	0.905134633136253	0.962785261045371	0.346518238372968
Geen0129	17756.3191249202	-9.62215559338252e-05	3.35369960977049e-05	-2.86911671079599	0.00411619882319082	0.017469546962205	0.723059310768622	0.564480933102692	2.03398804988662e-05	0.0507052979104471	6.07455137028683e-13	0.381953136309803	0.99737819287104	4.0893766073716e-10	9.50678549979431e-05	0.00978769663342389	0.000128495426686565	0.056744015715189	0.00594059557659818	3.50462595668649e-07	0.0415275544057941	0.911924730051104	0.631567210416874	2.25465799393092e-06	0.247174606372463	0.0294525254940855	0.0100452091704545	0.579453611864674	0.136259577846361	1.81411954159581e-07	0.307683104942368	1.8845054885661e-05	0.206125034753339	0.540663189385797	0.217902326588822	0.492814776422471	0.811953228058118	7.84529919030719e-05	1.22665378561439e-15	1.03756018188986e-05	3.69668386618094e-07	0.0522065173943425	0.529132223576458	0.000528758229600974	5.35896190841598e-05	1.9407360473486e-09	0.489536116280202	5.87405668733181e-09	2.35454531400746e-07	0.000733978305521498	0.0028288816642127	0.269863208317572	0.000162094189262008	0.416081558579114	0.986763797156304	0.017469546962205
Geen0130	16722.9168037324	-5.27859666338901e-05	1.92272892598565e-05	-2.74536706243343	0.00604432502664749	0.022221783186204	0.595625441870622	0.438616385000769	0.000286823800679463	0.850669844321092	0.0205354157142663	0.72724500919333	0.99737819287104	0.00166597510754504	0.0413237023788872	0.0447410157341092	0.374705964191891	0.143319268465379	0.280257442555674	0.113872235158526	0.977322686188962	0.605621233556641	0.99995582737901	0.0281768301868087	0.908671776313661	0.181990933837851	0.0910128213521301	0.626426658783113	0.143193108579087	0.0700812915102504	0.187141133366166	0.0389952706448673	0.173663756097047	0.937859377048217	0.913646501865602	0.328237270704539	0.723030133378457	0.142092126843282	0.0134963736836116	0.0215873780190437	0.0012166484753839	0.537435153307303	0.765707082300973	0.108452128347017	0.015327169974798	0.0049382846063702	0.472837693258721	0.00602814417469313	0.00451862100999725	0.155513008579762	0.343585735860151	0.365606175786582	0.405476280766128	0.563015000567102	0.983002068473745	0.022221783186204
Geen0131	14933.6358929386	9.93032479879572e-05	2.61629501122328e-05	3.79556768491206	0.000147305998267115	0.00234603285765434	0.864716792089851	0.564480933102692	1.57649224537705e-08	0.206957050326701	2.31679975511487e-11	0.381953136309803	0.99737819287104	5.6265403959923e-14	0.000135943991933546	0.00801504198970277	1.06138456192636e-05	0.0735294090822785	0.0505183280981962	0.000644942760763299	0.0605119990230844	0.711487913076921	0.711517663632116	0.00151440786748695	0.43268272887448	0.0258572833285922	0.0422841156826374	0.626426658783113	0.197208348749329	7.67295767342663e-05	0.398458165918862	0.000103842567519001	0.261784127625259	0.570986656345814	0.400062466960346	0.505140511563987	0.606523380422619	2.54323295309638e-05	5.58381160569411e-10	4.55525282828962e-08	5.8106992763915e-05	0.143485690314329	0.627216211393257	0.00110908184035902	0.00126640652198633	3.23833681449097e-07	0.523436538491663	6.46457911604796e-06	7.04583219663979e-05	0.0139104193295447	0.00370643783035389	0.37460234721957	0.000201721541659204	0.565652082953459	0.962785261045371	0.00234603285765434
Geen0132	18065.6061407291	-4.89593935866576e-05	2.14204193457488e-05	-2.28564122841854	0.0222752561278396	0.0522893336334264	0.851402259164362	0.535585204713323	6.08184848120588e-05	0.0344141168970616	1.47951915495131e-08	0.295270881738596	0.99737819287104	3.2928689970223e-05	4.33389304213859e-05	0.000671120512922548	5.49017711344353e-05	0.0161247275094508	0.0782621516166097	1.69500804265714e-05	0.0287211364290941	0.894732775525149	0.719548668958718	5.80903030504085e-06	0.29831375768927	0.11040730495248	0.0009308558867687	0.579453611864674	0.533341672794819	3.98807656081575e-07	0.994652841835315	0.00235579789020341	0.0905363308128099	0.480485127607098	0.0696957699084394	0.603405339807419	0.99980354398276	0.00291676475985953	2.56985436151209e-09	0.000264703639932866	0.00122343055441853	0.0422959879003205	0.711643821723147	0.000942159561872074	0.0114231208042966	5.50907778123477e-07	0.445578981555428	6.55919910524295e-05	4.44751302506969e-05	0.00023503196670319	0.00204531555158904	0.213086776927758	0.000232456497163859	0.362832807314798	0.986763797156304	0.0522893336334264
Geen0133	14046.0751442492	-0.000122835845753515	3.87879215579631e-05	-3.16685815634523	0.00154095460763859	0.00941818760573769	0.875102426575994	0.430443040314185	1.34145927855926e-06	0.0291311553003984	4.86977390512199e-17	0.246456878509825	0.99737819287104	1.31318243029748e-10	1.47554709504534e-06	0.00052928520236838	8.5201215194666e-05	0.000506556527191025	0.00260034920198295	3.93130452203136e-07	0.00466017657065083	0.714621800035407	0.518478013970744	0.000236230490296737	0.23335072606094	0.0246700143589048	0.000271785256469354	0.579453611864674	0.181022428816649	6.21571756079241e-07	0.496853152838369	5.27456371918769e-08	0.0634012310254273	0.540663189385797	0.183641140706196	0.418524032632362	0.761974917217869	2.79083427731844e-06	5.72684878793114e-13	9.80743187457249e-08	6.1789736086156e-06	0.0603314523882886	0.547397793653688	0.000270458044530176	0.000341902731847407	7.157956823843e-11	0.637084875419051	3.37772473249957e-08	7.3397697126462e-07	0.000126887416260574	2.58031918377205e-06	0.27125629414701	3.06976894422819e-07	0.386279275955506	0.986763797156304	0.00941818760573769
Geen0134	8015.65404473328	-0.000122598161833497	4.79426214671924e-05	-2.55718519516903	0.0105523021684126	0.0317274137457049	0.735567697198667	0.469163029594879	7.7359560495567e-06	0.125396014537803	1.04230352242477e-05	0.248156874949109	0.99737819287104	8.20724431818715e-06	0.00665839013981959	0.00656872000320153	0.196743244038797	0.00734640509259327	0.00454777901753009	2.23257876194589e-06	0.294246032877205	0.634351880397516	0.510327886969206	0.000108119086233364	0.359398022597282	0.0975441982866606	0.00564032647859247	0.579453611864674	0.255717348725548	0.000237011143524395	0.151272459224173	0.000294744965712562	0.155981870102792	0.730043086423635	0.183641140706196	0.340114295673937	0.619943984708693	0.00309852494809124	1.78513045944831e-05	0.000469253280755046	0.00018806881930031	0.138856153883025	0.636308620486791	0.00307022808339884	0.000405178655251522	9.48144869322978e-09	0.591854779640024	4.89870468948782e-06	5.18948926289384e-07	0.0291963265752297	0.0226820252433227	0.179686447049826	0.00601147365737526	0.0517298982563911	0.986763797156304	0.0317274137457049
Geen0135	14557.9911212529	-4.59814850006929e-05	8.22385528901247e-05	-0.559123226087487	0.576077624563191	0.664449393959851	0.926442001263462	0.840264391001482	0.202646270130001	0.192518805427649	0.514538713960131	0.806222990137729	0.99737819287104	0.637696035956594	0.0116025695017301	0.184844429826662	0.198568020301454	0.454007315101311	0.00171691647652599	0.121841597493192	0.131450484266304	0.58957461710671	0.502801327691465	0.560209924445301	0.254064390113957	0.215194248375419	0.752391741434974	0.579453611864674	0.715553122479178	0.69172195150358	0.263930767241793	0.180000708680537	0.173663756097047	0.56009034246205	0.400062466960346	0.672153321313467	0.917288193906748	0.396630695753082	0.144818705378045	0.827815128908947	0.73528814013816	0.090864887524688	0.604385316535935	0.737599857662374	0.291811595496992	0.92468783256274	0.445578981555428	0.794109825698548	0.140534923154035	0.654625547449913	0.117527412973672	0.997083076708374	0.944396689743122	0.396990461466918	0.962785261045371	0.664449393959851
Geen0136	16475.1201435602	4.90270417341855e-05	4.38606926210725e-05	1.11778995734853	0.263656711657974	0.36720990481612	0.990247823451678	0.779361975923157	1.52061270174891e-06	0.739855767784354	4.83642892167699e-06	0.860627920293638	0.99737819287104	3.78812450092196e-08	0.0112960410771169	0.112691817599214	7.71818223651425e-07	0.369958241249343	0.0578373542166348	0.00133746235102128	0.24394270108269	0.894842043724447	0.75480802639458	0.00189582026166768	0.23335072606094	0.0480939971877808	0.109407653343034	0.905402518031869	0.583226460441066	0.000128711834059131	0.477667577150988	0.00443155418305326	0.571407349187936	0.802196000030806	0.751902712054871	0.600862840320283	0.606523380422619	0.000354070459783254	3.62701767244999e-06	3.21554460176448e-09	0.000808363280375707	0.329982741239638	0.616465624026882	0.000796232461881561	0.00737751420701613	5.57985553422593e-06	0.535728146002596	0.00445059931333439	0.00117754716824049	0.0222582857332417	0.108807813512419	0.421621080960246	0.000118951429419599	0.893225623498727	0.983189281350873	0.36720990481612
Geen0137	2636.53427103186	3.80313438830145e-05	9.81260906031682e-05	0.38757626691577	0.69832963494315	0.768239422379703	0.626080365822857	0.98455552229811	0.24343065829576	NA	0.328875702540667	0.999179106012655	0.99737819287104	0.287630815348382	0.76510544845197	0.342635325511331	0.437467012789829	0.490860117227055	0.110137741183607	0.0069478858987285	0.67340632668813	0.817729286013548	0.63762168304143	0.0172867718599876	0.758264051606777	0.931493869702648	0.300776496162301	0.657973345474873	0.386940228385229	0.0565477024370908	NA	0.184529863440615	0.574345460547167	0.609977995772994	0.935477887419533	0.41558545257082	0.108412711926817	0.998054017180956	0.635121922043523	0.308265597513618	0.493066891039824	0.761732221172018	0.788231523805695	0.00337439978367088	0.0414705583276201	0.0616407006479989	0.357449660971682	0.528139979350457	0.0738956915346384	0.21965487837641	0.945193944267502	0.299497365388906	0.139924645826548	0.541433211359214	0.977723846076986	0.768239422379703
Geen0138	20161.7286770529	0.000133809439156628	5.56321486382979e-05	2.40525384030398	0.0161612357001443	0.0424179414701951	0.864716792089851	0.698185246959018	3.87721370523104e-09	0.398732122586772	1.003992173033e-06	0.868090119333593	0.99737819287104	3.40303429814189e-11	0.000501743173081535	0.0559337611232596	4.14248721993091e-07	0.210588724373937	0.274546063910068	0.0121575211058826	0.122566212704775	0.714621800035407	0.774894313311102	0.0369293174090743	0.456165039328659	0.0860558927128496	0.0891231404423451	0.883435095370064	0.152164127457516	0.000812509228694233	0.318601692033961	0.000337367855737628	0.238168860292416	0.761166143253924	0.727104553862567	0.368582013088826	0.615949791161459	0.0154423986483869	1.07702235314902e-05	5.94612542430567e-06	0.000189140185658587	0.376742448524143	0.56939120539394	0.00570470828039451	0.0133917862194183	3.48404913766688e-06	0.789217238397949	0.000262077910796796	0.000774421003054452	0.00126855198775233	0.0272003989840349	0.858180459368246	8.33478473981196e-05	0.943899040194818	0.962785261045371	0.0424179414701951
Geen0139	11087.120396558	-1.62942855980885e-05	4.61562956265537e-05	-0.353024118961453	0.724070358874558	0.790469824098862	0.981472597667688	0.957421322757274	0.000137775197432181	0.957187608945859	0.000513711632132078	0.928474494550835	0.99737819287104	0.00445093926607041	0.0600171451153405	0.225216750775006	0.00189286598268106	0.702006861847022	0.194367644928012	0.00781601357844849	0.49336966608498	0.962948848330102	0.997630085401243	0.000658718334827562	0.196180100723574	0.377858493758932	0.100794092889981	0.848918242705466	0.905147985579894	0.000179055752438249	0.710820031646767	0.0225942204451209	0.872132831608728	0.631125945248224	0.810704006986096	0.514132984690655	0.606523380422619	0.24418761091954	0.0015716826984914	0.00766234662677081	2.3127078584253e-05	0.403830049163296	0.610674894767805	6.86115556204949e-05	0.0257510768922046	0.00334708849198593	0.445578981555428	0.0428299223290944	0.00039449070339396	0.205861054162814	0.530359162571763	0.248779719672568	0.00540496286302118	0.716525647572549	0.962785261045371	0.790469824098862
Geen0140	15977.3913755101	-1.92195452226562e-05	1.33699070312464e-05	-1.43752272755067	0.150569519683381	0.23236036988176	0.851402259164362	0.941951589867773	0.523591037916674	0.290339626475463	0.0486846560541253	0.702450636162773	0.99737819287104	0.158955815084374	0.299601444734096	0.989160509234338	0.334661757843168	0.984807241261526	0.54766265542322	0.235173452824745	0.493025562771572	0.714621800035407	0.751255504443815	0.0941601035333807	0.602728361358505	0.390029638529761	0.970895636124079	0.579453611864674	0.598924376478026	0.144960824982839	0.468625184858272	0.156299888358913	0.93147763358521	0.598222511449085	0.700988703718002	0.838868181482735	0.631107932020653	0.984666652173699	0.0522536590470762	0.702912668943496	0.0428326968986679	0.109851115724959	0.529132223576458	0.12165979726874	0.0263759303298585	0.363870719980734	0.718158101422161	0.0398456410477685	0.436729950477527	0.607489626859557	0.924448295276288	0.915726987890235	0.647714395669782	0.944500778022367	0.962785261045371	0.23236036988176
Geen0141	18176.5484750298	0.000122063802973359	3.52969901833589e-05	3.45819296034219	0.000543811740528845	0.00494374309571677	0.858299655782934	0.543274065503038	4.30559854903996e-06	0.149841793877495	5.27920884400981e-07	0.572437435619692	0.99737819287104	9.5655477479648e-12	0.00104569554686537	0.0235562710863928	3.81175037521414e-08	0.164694678781833	0.191681310056093	0.0193084386605615	0.0392978312926919	0.686221486477068	0.698954630738825	0.0537240680997206	0.678979401535492	0.00809896659151938	0.0824389961621102	0.844080058575593	0.196733275964659	0.00119692194591458	0.275152547021535	0.00296289227336589	0.163579008440645	0.781873061826121	0.814837334519357	0.41558545257082	0.604530971493112	0.000358309182969274	2.36613163638344e-07	3.55093582144816e-05	0.0032643674030354	0.100779633195689	0.529132223576458	0.00799640584450653	0.0067035108446335	1.64049466027396e-05	0.727936120422242	2.07188967165665e-05	0.00407158868830168	0.00114975833232901	0.00875322626778755	0.810101447408427	2.03803590262238e-05	0.995213084354893	0.962785261045371	0.00494374309571677
Geen0142	16939.2329224598	3.8304974333174e-05	3.85435567390864e-05	0.993810057345578	0.320315348823975	0.429377143195677	0.595625441870622	0.704152467597649	0.0727408349678918	0.936159848985584	0.0249307489068586	0.732556204856308	0.99737819287104	0.0750054923387405	0.244668205122702	0.160208190638809	0.00269411723840905	0.287789090876244	0.347951875604023	0.0419243435254764	0.168331627789667	0.691189193555386	0.664354808853141	0.441432540081256	0.280615546574123	0.385411829903856	0.11345392446757	0.626426658783113	0.452061889466915	0.140744748105535	0.978368090853681	0.140405103232753	0.497891325561849	0.742190077299984	0.806162671602838	0.600862840320283	0.134301043644761	0.0170426726478035	0.217837236242773	0.00731470081379224	0.30914730715534	0.81029191312699	0.729779829192477	0.0144023776615899	0.538566401742898	0.0477626649303111	0.72596960190171	0.423736528578029	0.259914312964189	0.406270696620854	0.0220799945628223	0.83116199431354	0.00153427345415934	0.963275059049192	0.962785261045371	0.429377143195677
Geen0143	16216.3441018218	1.16392197004515e-05	1.36660150709318e-05	0.851690828675335	0.394385712257478	0.50112542853555	0.926442001263462	0.830148558417925	0.11388274421212	0.121770172341195	0.00102473568368822	0.246456878509825	0.99737819287104	0.00718170997057792	0.0703553396350248	0.132913938688926	0.0177650573482228	0.503358591482731	0.118573666011843	0.0025070204125735	0.106700427621359	0.894732775525149	0.518478013970744	0.033397730925341	0.238542331172169	0.0747525345255459	0.131671235227905	0.865130051894905	0.496813107111108	0.000103102349591989	0.781822238815292	0.0367937226541344	0.896993136130809	0.540663189385797	0.209307156383608	0.851045997463759	0.702418106723299	0.00540038390934023	9.32585575322266e-05	0.0207952173219767	0.0906432163904948	0.231155998005053	0.590310830742351	0.0163214160827712	0.154346484185158	0.00158108455501301	0.67935020339999	7.18007649645853e-05	0.000722497362849593	0.0563884929780652	0.0867364293450184	0.327695810750534	0.00800806401448411	0.642544243513942	0.962785261045371	0.50112542853555
Geen0144	15414.1319955385	4.31899581862245e-05	2.52992071654403e-05	1.70716646983403	0.087791115293389	0.155107977550157	0.864716792089851	0.637989931255294	9.30355674193974e-08	0.316159225509924	4.15841824600204e-07	0.698213575647105	0.99737819287104	1.87799775852923e-06	6.86053252888043e-05	0.00811402109122124	0.000634474755011057	0.0297038289049967	0.294743543813896	0.0105588916799051	0.0807709165585809	0.813005770601632	0.746656537020214	0.00113797026678917	0.247174606372463	0.225110492077449	0.00626184116212416	0.584804549434348	0.188796245470633	0.000160673759664799	0.530811515764172	0.000294744965712562	0.0985628691138274	0.697959878629312	0.638824355915765	0.320023946475076	0.628470517651991	0.0028787967431333	5.77792674807464e-06	7.99849940767186e-06	0.000276084882446707	0.234473007708102	0.529132223576458	0.00122543587316991	0.0211328717070956	0.000171034687259865	0.810976940696524	0.000190123007630695	0.000411933145277534	0.000509097648156203	0.00446894411346694	0.559312938669841	9.41380289590531e-05	0.642544243513942	0.986763797156304	0.155107977550157
Geen0145	14746.460849976	-6.20682568210273e-05	2.28781658993248e-05	-2.71299094053948	0.00666789294764819	0.0232330764726418	0.864716792089851	0.512904019364985	2.3443792785103e-05	0.167053216267383	1.57737296225166e-09	0.698213575647105	0.99737819287104	5.72883361639257e-11	0.000505168347937286	0.0171306291928878	1.78140411046639e-08	0.130515844447989	0.0155804919032139	0.000419855114629613	0.083472942568163	0.817555630322123	0.664354808853141	0.000703745927778921	0.255882701306653	0.0192593708924801	0.0368661738510193	0.822954374706532	0.295078099172292	8.79776975656363e-06	0.322774479574375	0.000185754691391851	0.224030324601177	0.547583025354041	0.375850362213446	0.535988232344532	0.628470517651991	5.47058499449201e-06	2.04956891467766e-12	8.97423326058716e-07	8.4623014943174e-05	0.0590381523790097	0.547397793653688	0.000535814160900541	0.000390881542575888	3.01846954392741e-06	0.483900844094609	8.56910101262106e-06	0.000399283888975186	0.000893879720361517	0.0126237142644141	0.358971982012019	0.000173237531483356	0.92620866621027	0.982116983841769	0.0232330764726418
Geen0146	16198.101235066	0.000105318525671936	4.05815804954342e-05	2.59522976646475	0.00945277036843102	0.0296325089919468	0.875102426575994	0.591935889876544	1.49606183166108e-08	0.356842562899759	1.81190508791009e-09	0.450647454494918	0.99737819287104	3.74974066803296e-12	0.00273955678841591	0.0232778471311371	6.13926311382169e-06	0.138495326856663	0.0630063635408675	0.000798106348438673	0.24394270108269	0.7264020251873	0.698954630738825	0.00125088715015988	0.280302656334555	0.0422074921992366	0.021487278313308	0.679681605521409	0.227606537267922	7.52326243234034e-06	0.318601692033961	1.03315318788213e-05	0.403067244182114	0.716379483761514	0.585043855513686	0.457877409711905	0.723030133378457	0.000226248895499579	3.40781340701945e-08	1.83658183718022e-07	3.24836469162368e-06	0.279143786252005	0.590310830742351	0.00400186325255086	0.00412719886084778	8.90327092930062e-07	0.615070195003925	2.68574477388585e-05	2.34179576874198e-06	0.00204095112141456	0.0249306253082876	0.358971982012019	9.21794660844093e-05	0.70599934420318	0.986763797156304	0.0296325089919468
Geen0147	17718.1678945512	8.55332542483755e-05	4.31766464836541e-05	1.9810073550005	0.0475904487742537	0.094801690785366	0.864716792089851	0.941951589867773	1.66465481114942e-07	0.274886256707489	2.77473688369769e-08	0.75214898289495	0.99737819287104	4.61413357689316e-10	0.000783830291866383	0.0439124901710983	3.05664538951093e-06	0.0627670079025188	0.0333982538662167	0.000182078156751083	0.0538329639976828	0.750117339997943	0.761305755760063	0.00124914199058698	0.238542331172169	0.098158470887613	0.0290317974108258	0.579453611864674	0.469869863739135	2.16843803279215e-05	0.294407980243582	2.73142423009156e-05	0.162312881883047	0.570986656345814	0.439474925988705	0.347359060585979	0.606523380422619	0.00183763405954177	2.48396003902142e-08	6.76987805273685e-06	4.19780836838052e-05	0.253301531793516	0.573250900022222	0.000293860368950628	0.00110354886842568	1.02141701697306e-06	0.445578981555428	0.00304234494155638	0.000886346531258676	0.000557527356084102	0.014397645750077	0.904590910585391	1.03264515847254e-05	0.81921283044035	0.962785261045371	0.094801690785366
Geen0148	13315.9219075002	-4.92087418890911e-05	4.64900398091983e-05	-1.05847923751089	0.289837011567117	0.395952201594422	0.926442001263462	0.608816884905692	0.0018808218560704	0.301077653296725	6.88791713047491e-05	0.246456878509825	0.99737819287104	0.00330688559026563	0.00326221099496104	0.0168386710120873	0.083101425243158	0.0113946918471279	0.168626632831197	0.00129817044389711	0.0381076864549545	0.634351880397516	0.672331990649375	0.0493465927282545	0.262096379364858	0.3311500743116	0.00784067391020054	0.85976722853264	0.23647440162913	0.0144526531416734	0.741146971602832	0.000550616261911482	0.277076153796696	0.661264523785809	0.481391290727348	0.457877409711905	0.604530971493112	0.0128622390986292	0.00127426743391346	0.000404068259993676	0.00650474995081	0.307477585208632	0.671514033091398	0.020114005077645	0.0541674980329909	0.000244623376625311	0.703915445585146	0.00906872947582165	0.0012197177284161	0.0633661891052802	0.000676092312114414	0.299497365388906	0.000634885471157506	0.480022829024131	0.986763797156304	0.395952201594422
Geen0149	9813.3464428844	-0.000130880337525833	5.74495607999775e-05	-2.27817820890781	0.0227159620457178	0.0528278187109715	0.884066505613329	0.564480933102692	0.0402822769572334	0.648751960034447	0.0159292928562519	0.295270881738596	0.99737819287104	0.0186462670913296	0.411268541119588	0.204660283266125	0.239649814633498	0.170876644070727	0.00217857254612435	0.000873138478919379	0.370627170254799	0.750117339997943	0.75480802639458	0.00436294647423681	0.691012716940006	0.0321076942273648	0.0573524512732118	0.579453611864674	0.691088548804507	0.00178304487391149	0.553947631870295	0.000815544123386276	0.634483739877028	0.540663189385797	0.700988703718002	0.605799976344761	0.975542813838286	0.0999147747513331	0.0660623823847589	0.0939494926510675	0.00716606380937643	0.447736890126846	0.71694042859309	0.0206144009517874	1.39369299187535e-05	0.00413158009585115	0.445578981555428	0.0171126392934928	0.000140049170053364	0.173113155195435	0.343570599144486	0.117479958250904	0.0433160392982192	0.111895806630968	0.991231172519515	0.0528278187109715
Geen0150	16017.9830699	8.74222489229889e-05	3.93016307689411e-05	2.22439240338281	0.0261220545207514	0.0592336837205247	0.879249903712195	0.634304639238405	1.38771728370035e-09	0.508362693417104	1.63358111621479e-07	0.918588218903199	0.99737819287104	7.01675525853697e-11	0.00131241972676403	0.0270460433239858	3.1743956716242e-06	0.115608088127291	0.0895210712473443	0.000200197914760212	0.11714861290771	0.634351880397516	0.879937381113477	0.00194416749159808	0.319944984544577	0.081883958884658	0.0256554106859207	0.772843149837336	0.449710210922298	4.72493423567537e-05	0.263930767241793	2.18802725587479e-05	0.261784127625259	0.770849116674308	0.814837334519357	0.340114295673937	0.598524166188178	0.00312673791660964	1.93502332602693e-05	6.03846462989703e-08	5.03546295120476e-05	0.218508355873682	0.590310830742351	0.000116176680782505	0.00135678833391348	5.33755191004169e-07	0.546422478204699	0.00125994942207823	0.000104325731331957	0.00276767529168649	0.0272003989840349	0.646539392661534	0.000139129459758447	0.715368273349376	0.962785261045371	0.0592336837205247
